probe,status
cg00549123,removed_high_na
cg02478793,removed_high_na
cg16369911,removed_high_na
cg15220048,removed_high_na
cg01374565,removed_high_na
cg12401640,removed_high_na
cg09690561,removed_high_na
cg24070963,removed_high_na
cg13855666,removed_high_na
cg13855662,removed_high_na
cg04152793,removed_high_na
cg06090053,removed_high_na
cg09554513,removed_high_na
cg21942546,removed_high_na
cg07341137,removed_high_na
cg25126301,removed_high_na
cg10493270,removed_high_na
cg12537688,removed_high_na
cg18816122,removed_high_na
cg20908870,removed_high_na
cg23306464,removed_high_na
cg23237856,removed_high_na
cg14587704,removed_high_na
cg22829394,removed_high_na
cg24409876,removed_high_na
cg12985923,removed_high_na
cg07736025,removed_high_na
cg08583610,removed_high_na
cg11222889,removed_high_na
cg04947335,removed_high_na
cg17613592,removed_high_na
cg01172235,removed_high_na
cg19883388,removed_high_na
cg15835056,removed_high_na
cg27049643,removed_high_na
cg21137557,removed_high_na
cg20973931,removed_high_na
ch.14.297819F,removed_high_na
cg06603640,removed_high_na
cg08961258,removed_high_na
cg27012308,removed_high_na
cg16709541,removed_high_na
cg02163400,removed_high_na
cg27518860,removed_high_na
cg11249120,removed_high_na
cg19932993,removed_high_na
cg06899313,removed_high_na
cg15844647,removed_high_na
cg02403349,removed_high_na
cg26542283,removed_high_na
cg19040813,removed_high_na
cg14718170,removed_high_na
cg01210264,removed_high_na
cg24872838,removed_high_na
cg04188555,removed_high_na
cg02310386,removed_high_na
cg08167110,removed_high_na
cg11719157,removed_high_na
cg04032962,removed_high_na
cg08506127,removed_high_na
cg10437577,removed_high_na
cg01592387,removed_high_na
cg20006187,removed_high_na
cg01216882,removed_high_na
cg13128596,removed_high_na
cg22927653,removed_high_na
cg09545123,removed_high_na
cg21958598,removed_high_na
cg23082003,removed_high_na
cg20477448,removed_high_na
cg23958008,removed_high_na
cg13540639,removed_high_na
cg08373809,removed_high_na
cg00172794,removed_high_na
cg07221511,removed_high_na
cg13382117,removed_high_na
cg17132421,removed_high_na
cg02344698,removed_high_na
cg08889243,removed_high_na
cg10614188,removed_high_na
cg07967630,removed_high_na
cg22964758,removed_high_na
cg05696678,removed_high_na
cg02961795,removed_high_na
cg16680237,removed_high_na
cg00065368,removed_high_na
cg25234963,removed_high_na
cg20058389,removed_high_na
cg18783410,removed_high_na
cg07404223,removed_high_na
cg00532122,removed_high_na
cg17851868,removed_high_na
cg20330333,removed_high_na
cg19816059,removed_high_na
cg21692930,removed_high_na
cg06774945,removed_high_na
cg18955426,removed_high_na
cg02074078,removed_high_na
cg24517863,removed_high_na
cg22028161,removed_high_na
cg23987897,removed_high_na
cg26073181,removed_high_na
cg18265665,removed_high_na
cg19821049,removed_high_na
cg14286514,removed_high_na
cg05264232,removed_high_na
cg17602903,removed_high_na
cg13895409,removed_high_na
cg12129256,removed_high_na
cg08889636,removed_high_na
cg16360372,removed_high_na
cg17364672,removed_high_na
cg12596956,removed_high_na
cg14254852,removed_high_na
cg12640469,removed_high_na
cg24321688,removed_high_na
cg21590021,removed_high_na
cg00336475,removed_high_na
cg07722722,removed_high_na
cg18285556,removed_high_na
cg14077219,removed_high_na
cg02329358,removed_high_na
cg20211653,removed_high_na
cg21667751,removed_high_na
cg20211654,removed_high_na
cg20388462,removed_high_na
cg12707833,removed_high_na
cg21944219,removed_high_na
cg18943957,removed_high_na
cg13689411,removed_high_na
cg06125591,removed_high_na
cg00253065,removed_high_na
cg25972578,removed_high_na
cg07069087,removed_high_na
cg20984502,removed_high_na
cg16204989,removed_high_na
cg04218345,removed_high_na
cg24825028,removed_high_na
cg10420223,removed_high_na
cg21928923,removed_high_na
cg14010619,removed_high_na
cg18785833,removed_high_na
cg18162091,removed_high_na
cg05007097,removed_high_na
cg21549437,removed_high_na
cg06904153,removed_high_na
cg21233252,removed_high_na
cg20414512,removed_high_na
cg23998726,removed_high_na
cg17975000,removed_high_na
cg15036160,removed_high_na
cg07497663,removed_high_na
cg01238639,removed_high_na
cg09596645,removed_high_na
cg15632936,removed_high_na
cg22106556,removed_high_na
cg12940965,removed_high_na
cg26521780,removed_high_na
cg04106076,removed_high_na
cg09367879,removed_high_na
cg18186914,removed_high_na
cg10992634,removed_high_na
cg17036418,removed_high_na
cg07093091,removed_high_na
cg03833216,removed_high_na
cg27047316,removed_high_na
cg18534730,removed_high_na
cg09922612,removed_high_na
cg16993015,removed_high_na
cg16993013,removed_high_na
cg17184245,removed_high_na
cg26832564,removed_high_na
cg11438287,removed_high_na
cg20836993,removed_high_na
cg26313976,removed_high_na
cg25614836,removed_high_na
cg06784602,removed_high_na
cg08748210,removed_high_na
cg16068401,removed_high_na
cg18172084,removed_high_na
ch.4.153098711F,removed_high_na
cg22356814,removed_high_na
cg08686425,removed_high_na
cg25717823,removed_high_na
cg17843066,removed_high_na
cg15609678,removed_high_na
cg05688713,removed_high_na
cg04513015,removed_high_na
cg09332484,removed_high_na
cg18068411,removed_high_na
cg21193639,removed_high_na
cg26548718,removed_high_na
cg04199354,removed_high_na
cg19292625,removed_high_na
cg16403565,removed_high_na
cg25638870,removed_high_na
cg25385819,removed_high_na
cg09299592,removed_high_na
cg09808028,removed_high_na
cg20150135,removed_high_na
cg18045859,removed_high_na
cg24087796,removed_high_na
cg14748636,removed_high_na
cg26887084,removed_high_na
cg25711289,removed_high_na
cg21698879,removed_high_na
cg08903206,removed_high_na
cg24694177,removed_high_na
cg07576996,removed_high_na
cg16086730,removed_high_na
cg12255274,removed_high_na
cg17046348,removed_high_na
cg19772752,removed_high_na
cg08955462,removed_high_na
cg04230117,removed_high_na
cg20889826,removed_high_na
cg01456517,removed_high_na
cg08283566,removed_high_na
cg26334804,removed_high_na
cg12258847,removed_high_na
cg00388732,removed_high_na
cg20818778,removed_high_na
cg11770433,removed_high_na
cg00218134,removed_high_na
cg20336857,removed_high_na
cg21807944,removed_high_na
cg13369831,removed_high_na
cg04169908,removed_high_na
cg04259001,removed_high_na
cg00534215,removed_high_na
cg02003202,removed_high_na
cg09551145,removed_high_na
cg22300806,removed_high_na
cg03545117,removed_high_na
cg16863052,removed_high_na
cg03337277,removed_high_na
cg05310646,removed_high_na
cg04705068,removed_high_na
cg26187205,removed_high_na
cg14982088,removed_high_na
cg06649704,removed_high_na
cg15955074,removed_high_na
cg21607172,removed_high_na
cg05733703,removed_high_na
cg02764611,removed_high_na
cg27288829,removed_high_na
cg10420756,removed_high_na
cg14407697,removed_high_na
cg23040782,removed_high_na
cg22814564,removed_high_na
cg13754621,removed_high_na
cg22559355,removed_high_na
cg08932994,removed_high_na
cg05580667,removed_high_na
cg05198938,removed_high_na
cg01478628,removed_high_na
cg08454344,removed_high_na
cg21702934,removed_high_na
cg17643729,removed_high_na
cg06277271,removed_high_na
cg08835041,removed_high_na
cg22650271,removed_high_na
cg03593669,removed_high_na
cg12025436,removed_high_na
cg16564534,removed_high_na
cg18958907,removed_high_na
cg16753494,removed_high_na
cg21335958,removed_high_na
cg01061164,removed_high_na
cg06278940,removed_high_na
cg02162324,removed_high_na
cg02354828,removed_high_na
cg07438660,removed_high_na
cg03825855,removed_high_na
cg04262197,removed_high_na
cg07529955,removed_high_na
cg14784242,removed_high_na
cg06890242,removed_high_na
cg12337622,removed_high_na
cg17741448,removed_high_na
cg20972677,removed_high_na
cg01463139,removed_high_na
cg06880615,removed_high_na
cg04011668,removed_high_na
cg03893333,removed_high_na
cg03396826,removed_high_na
cg15198193,removed_high_na
cg20529655,removed_high_na
cg23912171,removed_high_na
cg15032844,removed_high_na
cg16105676,removed_high_na
cg20674891,removed_high_na
cg01841471,removed_high_na
cg26841611,removed_high_na
cg22712983,removed_high_na
cg17111780,removed_high_na
cg14939553,removed_high_na
cg16180920,removed_high_na
cg00947023,removed_high_na
cg11227941,removed_high_na
cg10704177,removed_high_na
cg11337462,removed_high_na
cg08492625,removed_high_na
cg00950398,removed_high_na
cg05719181,removed_high_na
cg08939496,removed_high_na
cg16506290,removed_high_na
cg24632623,removed_high_na
cg24956452,removed_high_na
cg03606093,removed_high_na
cg12689806,removed_high_na
cg11875548,removed_high_na
cg12310395,removed_high_na
cg25655578,removed_high_na
cg22677100,removed_high_na
cg13142949,removed_high_na
cg17383980,removed_high_na
cg20110347,removed_high_na
cg07576604,removed_high_na
cg02407746,removed_high_na
ch.7.1839793F,removed_high_na
cg17999820,removed_high_na
cg15380291,removed_high_na
cg01533106,removed_high_na
cg06179971,removed_high_na
cg19359842,removed_high_na
cg20294752,removed_high_na
cg05822618,removed_high_na
cg26306154,removed_high_na
ch.2.3048096R,removed_high_na
cg07133629,removed_high_na
cg13551505,removed_high_na
cg11251170,removed_high_na
cg13884376,removed_high_na
cg26699341,removed_high_na
cg25163651,removed_high_na
cg23255934,removed_high_na
cg22211810,removed_high_na
cg14432143,removed_high_na
cg24270083,removed_high_na
cg04599643,removed_high_na
cg07475117,removed_high_na
cg00035452,removed_high_na
cg00046156,removed_high_na
cg06984156,removed_high_na
cg08057432,removed_high_na
cg15649333,removed_high_na
cg01780943,removed_high_na
cg19926385,removed_high_na
cg10243227,removed_high_na
cg23484981,removed_high_na
cg19453353,removed_high_na
cg24126967,removed_high_na
cg12794474,removed_high_na
cg08835103,removed_high_na
cg06214745,removed_high_na
cg20262540,removed_high_na
cg20962833,removed_high_na
cg23330385,removed_high_na
cg14514703,removed_high_na
cg23234556,removed_high_na
cg22427208,removed_high_na
cg13809717,removed_high_na
cg15083522,removed_high_na
cg17696006,removed_high_na
cg10241684,removed_high_na
cg22109827,removed_high_na
cg19670885,removed_high_na
cg13468767,removed_high_na
cg00016913,removed_high_na
cg17035132,removed_high_na
cg18705861,removed_high_na
cg13396134,removed_high_na
cg04557883,removed_high_na
cg21242417,removed_high_na
cg23744433,removed_high_na
cg14699146,removed_high_na
cg20632537,removed_high_na
cg08111661,removed_high_na
cg20741293,removed_high_na
cg10375409,removed_high_na
cg12632549,removed_high_na
cg23185753,removed_high_na
cg03209130,removed_high_na
cg26200598,removed_high_na
cg21185242,removed_high_na
cg11494616,removed_high_na
cg10423307,removed_high_na
cg08651039,removed_high_na
cg00559444,removed_high_na
cg03761891,removed_high_na
cg23989475,removed_high_na
cg00176718,removed_high_na
cg13717541,removed_high_na
cg25352200,removed_high_na
cg23439280,removed_high_na
cg21412054,removed_high_na
cg04720825,removed_high_na
cg07438602,removed_high_na
cg03933990,removed_high_na
cg27217110,removed_high_na
cg11023992,removed_high_na
cg25200416,removed_high_na
cg02147617,removed_high_na
cg04481888,removed_high_na
cg11386390,removed_high_na
cg03181524,removed_high_na
cg07224733,removed_high_na
cg18008653,removed_high_na
cg27094188,removed_high_na
cg00286104,removed_high_na
cg23914255,removed_high_na
cg25915758,removed_high_na
cg27054014,removed_high_na
cg24535154,removed_high_na
cg01406776,removed_high_na
cg00373101,removed_high_na
cg25829488,removed_high_na
cg26125060,removed_high_na
cg06300268,removed_high_na
cg00154950,removed_high_na
cg00154957,removed_high_na
cg26170930,removed_high_na
cg17027476,removed_high_na
cg04674755,removed_high_na
cg03178454,removed_high_na
cg15149098,removed_high_na
cg01401694,removed_high_na
cg07082012,removed_high_na
cg25504749,removed_high_na
cg23552637,removed_high_na
cg21434081,removed_high_na
cg03564674,removed_high_na
cg10830021,removed_high_na
cg24774182,removed_high_na
cg06986537,removed_high_na
cg07222921,removed_high_na
cg04571903,removed_high_na
cg22566584,removed_high_na
cg06579465,removed_high_na
cg27353629,removed_high_na
cg24677302,removed_high_na
cg09978105,removed_high_na
cg14651183,removed_high_na
cg11174088,removed_high_na
cg11174089,removed_high_na
cg05595142,removed_high_na
ch.1.169608016R,removed_high_na
cg01261013,removed_high_na
cg17466245,removed_high_na
cg14557236,removed_high_na
cg15501552,removed_high_na
cg13601096,removed_high_na
cg01938422,removed_high_na
cg09476228,removed_high_na
cg10772238,removed_high_na
cg24885055,removed_high_na
cg05489989,removed_high_na
cg22784805,removed_high_na
cg22881325,removed_high_na
cg09903872,removed_high_na
cg17426084,removed_high_na
cg09903879,removed_high_na
cg00667948,removed_high_na
cg00032666,removed_high_na
cg22059769,removed_high_na
cg02727591,removed_high_na
cg15003833,removed_high_na
cg24300962,removed_high_na
cg05782888,removed_high_na
cg27483367,removed_high_na
cg27353689,removed_high_na
cg06112415,removed_high_na
cg07584200,removed_high_na
cg22872553,removed_high_na
cg10506070,removed_high_na
cg11820913,removed_high_na
cg24525340,removed_high_na
cg03250393,removed_high_na
cg06557606,removed_high_na
cg06843631,removed_high_na
cg27024083,removed_high_na
cg03953714,removed_high_na
cg17934775,removed_high_na
cg04691669,removed_high_na
cg24924731,removed_high_na
cg21274778,removed_high_na
cg00489811,removed_high_na
cg00772585,removed_high_na
cg02313795,removed_high_na
cg24086410,removed_high_na
cg25137436,removed_high_na
cg07370959,removed_high_na
cg12818490,removed_high_na
cg27565368,removed_high_na
cg02112608,removed_high_na
cg23879813,removed_high_na
cg17565880,removed_high_na
cg09499379,removed_high_na
cg16701840,removed_high_na
cg18379676,removed_high_na
cg13061886,removed_high_na
cg26537568,removed_high_na
cg01036399,removed_high_na
cg16900255,removed_high_na
cg24611315,removed_high_na
cg23882724,removed_high_na
cg21279015,removed_high_na
cg01584104,removed_high_na
cg03885646,removed_high_na
cg17285378,removed_high_na
cg13892862,removed_high_na
cg01751549,removed_high_na
cg20576590,removed_high_na
cg16359517,removed_high_na
cg26764019,removed_high_na
cg09758796,removed_high_na
cg02346706,removed_high_na
cg26011846,removed_high_na
cg14457908,removed_high_na
cg03101492,removed_high_na
cg18150469,removed_high_na
ch.13.63716R,removed_high_na
cg13466027,removed_high_na
cg16636641,removed_high_na
cg08377331,removed_high_na
cg16824603,removed_high_na
cg11558378,removed_high_na
cg16626327,removed_high_na
cg05063274,removed_high_na
cg24533060,removed_high_na
cg24934316,removed_high_na
cg04507446,removed_high_na
cg15903449,removed_high_na
cg26190375,removed_high_na
cg02992588,removed_high_na
cg13359689,removed_high_na
cg19412667,removed_high_na
cg21209998,removed_high_na
cg24214699,removed_high_na
cg00441136,removed_high_na
cg16952929,removed_high_na
cg08873266,removed_high_na
cg26781321,removed_high_na
cg25597952,removed_high_na
cg15393306,removed_high_na
cg16698679,removed_high_na
cg09199013,removed_high_na
cg04724319,removed_high_na
cg08898866,removed_high_na
cg18348731,removed_high_na
cg19350511,removed_high_na
cg22240704,removed_high_na
cg01435107,removed_high_na
cg07054542,removed_high_na
cg13675051,removed_high_na
cg04114315,removed_high_na
cg22076755,removed_high_na
cg10575369,removed_high_na
cg05768747,removed_high_na
cg25784872,removed_high_na
cg21836699,removed_high_na
cg10261952,removed_high_na
cg26627888,removed_high_na
cg15904130,removed_high_na
cg06255943,removed_high_na
cg03527501,removed_high_na
cg07483086,removed_high_na
cg22692843,removed_high_na
cg14583365,removed_high_na
cg00201870,removed_high_na
cg10523000,removed_high_na
cg00676572,removed_high_na
cg12989719,removed_high_na
cg04855004,removed_high_na
cg10945028,removed_high_na
cg16087328,removed_high_na
cg25810178,removed_high_na
cg15089794,removed_high_na
cg13647892,removed_high_na
cg14200631,removed_high_na
cg17405000,removed_high_na
cg04276396,removed_high_na
cg22066146,removed_high_na
cg24619895,removed_high_na
cg24238345,removed_high_na
cg24238341,removed_high_na
cg19656799,removed_high_na
cg01899911,removed_high_na
cg12234174,removed_high_na
cg21622186,removed_high_na
cg09945822,removed_high_na
cg19614216,removed_high_na
cg16124141,removed_high_na
cg09697644,removed_high_na
cg27075104,removed_high_na
cg11019791,removed_high_na
cg19586352,removed_high_na
cg00325491,removed_high_na
cg07448812,removed_high_na
cg22984902,removed_high_na
cg15371332,removed_high_na
cg14006798,removed_high_na
cg14904034,removed_high_na
cg03637976,removed_high_na
cg24008634,removed_high_na
cg11102844,removed_high_na
cg17895608,removed_high_na
cg03500398,removed_high_na
cg03586240,removed_high_na
cg18609562,removed_high_na
cg17592693,removed_high_na
cg23525708,removed_high_na
cg01324264,removed_high_na
cg26565838,removed_high_na
cg18987431,removed_high_na
cg04001880,removed_high_na
cg01784549,removed_high_na
cg01835049,removed_high_na
cg13612275,removed_high_na
cg15086873,removed_high_na
cg20461691,removed_high_na
cg18494563,removed_high_na
cg26077729,removed_high_na
cg00169677,removed_high_na
cg21543897,removed_high_na
cg22960171,removed_high_na
cg02262553,removed_high_na
cg27610000,removed_high_na
cg26204322,removed_high_na
cg11107524,removed_high_na
cg00136736,removed_high_na
cg11697695,removed_high_na
cg22117637,removed_high_na
cg24063043,removed_high_na
cg13469851,removed_high_na
ch.15.99448522F,removed_high_na
cg24511167,removed_high_na
cg07696464,removed_high_na
cg02071447,removed_high_na
cg01173332,removed_high_na
cg04063547,removed_high_na
cg07961634,removed_high_na
cg12422761,removed_high_na
cg14221851,removed_high_na
cg21315783,removed_high_na
cg02453013,removed_high_na
cg27390685,removed_high_na
cg23514877,removed_high_na
cg00095105,removed_high_na
cg18577829,removed_high_na
cg27045724,removed_high_na
cg12581229,removed_high_na
cg24014141,removed_high_na
cg27213872,removed_high_na
cg13924868,removed_high_na
cg04121415,removed_high_na
cg17445625,removed_high_na
cg11532725,removed_high_na
cg23455148,removed_high_na
cg00223042,removed_high_na
cg07787198,removed_high_na
cg07080031,removed_high_na
cg01790523,removed_high_na
cg11132913,removed_high_na
cg00924052,removed_high_na
cg07462790,removed_high_na
cg27616595,removed_high_na
cg02440947,removed_high_na
cg24828167,removed_high_na
cg23886378,removed_high_na
cg24214659,removed_high_na
cg13319761,removed_high_na
cg16800939,removed_high_na
cg01404753,removed_high_na
cg14159849,removed_high_na
cg21282998,removed_high_na
cg21871608,removed_high_na
cg25853727,removed_high_na
cg09307468,removed_high_na
cg26132947,removed_high_na
cg15391601,removed_high_na
cg03542788,removed_high_na
cg09550558,removed_high_na
cg15898604,removed_high_na
cg08594696,removed_high_na
cg08594695,removed_high_na
cg09086740,removed_high_na
cg12174390,removed_high_na
cg18443806,removed_high_na
cg27474266,removed_high_na
cg18304280,removed_high_na
cg18382353,removed_high_na
cg23988024,removed_high_na
cg24681898,removed_high_na
cg15570395,removed_high_na
cg23106559,removed_high_na
cg17043247,removed_high_na
cg15451853,removed_high_na
cg23274660,removed_high_na
cg21730493,removed_high_na
cg15809686,removed_high_na
cg06280734,removed_high_na
cg11132120,removed_high_na
cg19222366,removed_high_na
cg21235823,removed_high_na
cg09740598,removed_high_na
cg12473697,removed_high_na
cg15214187,removed_high_na
cg11330098,removed_high_na
cg04270402,removed_high_na
cg19951200,removed_high_na
cg05949889,removed_high_na
cg09735711,removed_high_na
cg25364652,removed_high_na
cg19745814,removed_high_na
cg12601520,removed_high_na
cg07441476,removed_high_na
cg04921771,removed_high_na
cg03388189,removed_high_na
cg21008145,removed_high_na
cg13482861,removed_high_na
cg15954263,removed_high_na
cg10481982,removed_high_na
cg07749923,removed_high_na
cg11242907,removed_high_na
cg00976054,removed_high_na
cg16049283,removed_high_na
cg10686225,removed_high_na
cg05552796,removed_high_na
cg03105091,removed_high_na
cg16226037,removed_high_na
cg13385016,removed_high_na
cg05639937,removed_high_na
cg03965649,removed_high_na
cg12193657,removed_high_na
cg18370102,removed_high_na
cg17821453,removed_high_na
cg22831514,removed_high_na
cg19375053,removed_high_na
cg16526636,removed_high_na
cg19495599,removed_high_na
cg12478793,removed_high_na
cg11190815,removed_high_na
cg10206830,removed_high_na
cg10821964,removed_high_na
cg23895096,removed_high_na
cg19245498,removed_high_na
cg10102037,removed_high_na
cg19809157,removed_high_na
cg17944372,removed_high_na
cg25349034,removed_high_na
cg18593362,removed_high_na
cg24046087,removed_high_na
cg13921686,removed_high_na
cg05564760,removed_high_na
cg12367874,removed_high_na
cg08244934,removed_high_na
cg23211835,removed_high_na
cg21607248,removed_high_na
cg14465992,removed_high_na
cg05613017,removed_high_na
cg17581805,removed_high_na
cg24208415,removed_high_na
cg18211761,removed_high_na
cg20857301,removed_high_na
cg13619277,removed_high_na
cg08769356,removed_high_na
cg19325487,removed_high_na
cg03787486,removed_high_na
cg06828282,removed_high_na
cg18777774,removed_high_na
cg16500769,removed_high_na
cg17329110,removed_high_na
ch.8.842844F,removed_high_na
cg12128262,removed_high_na
cg09497391,removed_high_na
cg22012693,removed_high_na
cg26791682,removed_high_na
cg11352339,removed_high_na
cg09616580,removed_high_na
cg20919914,removed_high_na
cg05092988,removed_high_na
cg23825897,removed_high_na
cg02329029,removed_high_na
cg08576308,removed_high_na
cg17731560,removed_high_na
cg07015927,removed_high_na
cg19678315,removed_high_na
cg24872268,removed_high_na
cg19998835,removed_high_na
cg04334406,removed_high_na
cg25057157,removed_high_na
cg18938696,removed_high_na
cg20693190,removed_high_na
cg02129877,removed_high_na
cg23175819,removed_high_na
cg11601519,removed_high_na
cg13324357,removed_high_na
cg13293295,removed_high_na
cg04775232,removed_high_na
cg26262576,removed_high_na
cg20936443,removed_high_na
cg22034268,removed_high_na
cg17395283,removed_high_na
cg11027879,removed_high_na
cg07439241,removed_high_na
cg22472608,removed_high_na
cg18817445,removed_high_na
cg20983531,removed_high_na
cg05056825,removed_high_na
cg04110918,removed_high_na
cg17056209,removed_high_na
cg07000643,removed_high_na
cg06399427,removed_high_na
cg06222979,removed_high_na
cg19673480,removed_high_na
cg02448481,removed_high_na
cg01331064,removed_high_na
cg23195763,removed_high_na
cg06504331,removed_high_na
cg15561986,removed_high_na
cg03665287,removed_high_na
cg18666982,removed_high_na
cg23273809,removed_high_na
cg20768358,removed_high_na
cg26946311,removed_high_na
cg05094137,removed_high_na
cg18715868,removed_high_na
cg14283328,removed_high_na
cg04967687,removed_high_na
cg06989930,removed_high_na
cg15549029,removed_high_na
cg07263509,removed_high_na
cg09084244,removed_high_na
cg11755020,removed_high_na
cg10836120,removed_high_na
cg16494625,removed_high_na
cg20296701,removed_high_na
cg04113436,removed_high_na
cg27236154,removed_high_na
cg24905797,removed_high_na
cg13917968,removed_high_na
cg07562055,removed_high_na
cg21771682,removed_high_na
cg00210538,removed_high_na
cg01648784,removed_high_na
cg25549733,removed_high_na
cg26369178,removed_high_na
cg25631936,removed_high_na
cg16974190,removed_high_na
ch.20.61946943R,removed_high_na
cg01177972,removed_high_na
cg26622895,removed_high_na
cg20698781,removed_high_na
cg17975177,removed_high_na
cg12536921,removed_high_na
cg03603395,removed_high_na
cg27486743,removed_high_na
cg12395958,removed_high_na
cg26269510,removed_high_na
cg12432709,removed_high_na
cg02139796,removed_high_na
cg03212453,removed_high_na
cg24244747,removed_high_na
cg18204964,removed_high_na
cg17209276,removed_high_na
cg07532758,removed_high_na
cg12163415,removed_high_na
cg27048527,removed_high_na
cg01081634,removed_high_na
cg18216918,removed_high_na
cg27335855,removed_high_na
cg15399131,removed_high_na
cg22227747,removed_high_na
cg15726141,removed_high_na
cg09550793,removed_high_na
cg21160516,removed_high_na
cg04942640,removed_high_na
cg13834077,removed_high_na
cg25097189,removed_high_na
cg03042020,removed_high_na
cg07079860,removed_high_na
cg24748931,removed_high_na
cg15389183,removed_high_na
cg15381754,removed_high_na
cg11152223,removed_high_na
cg07610327,removed_high_na
cg06519367,removed_high_na
cg19757382,removed_high_na
cg17774711,removed_high_na
cg05553560,removed_high_na
cg12253315,removed_high_na
cg04979706,removed_high_na
cg01005180,removed_high_na
cg01244432,removed_high_na
ch.7.2066570R,removed_high_na
cg18985891,removed_high_na
cg14640789,removed_high_na
cg15370862,removed_high_na
cg05106907,removed_high_na
cg27572854,removed_high_na
cg19079513,removed_high_na
cg00111723,removed_high_na
cg07912810,removed_high_na
cg19292712,removed_high_na
cg03794213,removed_high_na
cg26492631,removed_high_na
cg17420774,removed_high_na
cg21105590,removed_high_na
cg07020604,removed_high_na
cg14548963,removed_high_na
cg14548962,removed_high_na
cg11189272,removed_high_na
cg21768287,removed_high_na
cg02392915,removed_high_na
cg03402073,removed_high_na
cg23304279,removed_high_na
cg27224107,removed_high_na
cg14774557,removed_high_na
cg12036829,removed_high_na
cg18783886,removed_high_na
cg02906557,removed_high_na
cg17296483,removed_high_na
cg20775810,removed_high_na
cg24875017,removed_high_na
cg20464151,removed_high_na
cg13746617,removed_high_na
cg27378066,removed_high_na
cg19134770,removed_high_na
cg08262637,removed_high_na
cg14879314,removed_high_na
cg02680551,removed_high_na
cg08983429,removed_high_na
cg10077689,removed_high_na
cg06945625,removed_high_na
ch.11.991049F,removed_high_na
cg09275408,removed_high_na
cg06830167,removed_high_na
cg22591672,removed_high_na
cg15224307,removed_high_na
cg08632909,removed_high_na
cg06079646,removed_high_na
cg00429767,removed_high_na
cg21909286,removed_high_na
cg18089146,removed_high_na
cg16094107,removed_high_na
cg17038857,removed_high_na
cg11498487,removed_high_na
cg26469613,removed_high_na
cg00168015,removed_high_na
cg02336697,removed_high_na
cg20700977,removed_high_na
cg18053715,removed_high_na
cg06690686,removed_high_na
cg19270505,removed_high_na
cg23187308,removed_high_na
ch.2.140225334F,removed_high_na
cg25187622,removed_high_na
cg06652313,removed_high_na
cg24741770,removed_high_na
cg08577693,removed_high_na
cg00936790,removed_high_na
cg13354893,removed_high_na
cg08144042,removed_high_na
cg24215812,removed_high_na
cg24661168,removed_high_na
cg07690287,removed_high_na
cg15602580,removed_high_na
cg09104321,removed_high_na
cg00988592,removed_high_na
cg21205463,removed_high_na
cg05369965,removed_high_na
cg02616647,removed_high_na
cg23240145,removed_high_na
cg04127232,removed_high_na
cg03034689,removed_high_na
cg15674162,removed_high_na
cg07824544,removed_high_na
cg08211188,removed_high_na
cg23363464,removed_high_na
cg02192731,removed_high_na
cg16591681,removed_high_na
cg14860680,removed_high_na
cg13537102,removed_high_na
cg02149031,removed_high_na
cg12610440,removed_high_na
cg17657467,removed_high_na
cg05558399,removed_high_na
cg07357075,removed_high_na
cg03315469,removed_high_na
cg09770389,removed_high_na
cg10648376,removed_high_na
cg27440866,removed_high_na
cg16298457,removed_high_na
cg03441452,removed_high_na
cg02757577,removed_high_na
cg21593015,removed_high_na
cg07206442,removed_high_na
cg05048806,removed_high_na
cg18920489,removed_high_na
cg09478228,removed_high_na
cg05376477,removed_high_na
cg26886965,removed_high_na
cg14554776,removed_high_na
cg18085869,removed_high_na
cg27527595,removed_high_na
cg09818055,removed_high_na
ch.20.230983F,removed_high_na
cg21425160,removed_high_na
cg01742177,removed_high_na
cg16641903,removed_high_na
cg24341911,removed_high_na
cg20994022,removed_high_na
cg19574080,removed_high_na
cg19721944,removed_high_na
cg22140846,removed_high_na
cg00004073,removed_high_na
cg21170583,removed_high_na
cg26311677,removed_high_na
cg13756965,removed_high_na
cg18701970,removed_high_na
cg18958266,removed_high_na
cg26539321,removed_high_na
cg27160920,removed_high_na
cg04819167,removed_high_na
cg09232803,removed_high_na
cg00377916,removed_high_na
cg06845634,removed_high_na
cg11839365,removed_high_na
cg26099045,removed_high_na
cg19501813,removed_high_na
cg12912690,removed_high_na
cg25266533,removed_high_na
cg21285133,removed_high_na
cg09250423,removed_high_na
cg18984452,removed_high_na
cg02727219,removed_high_na
ch.4.11741141R,removed_high_na
cg21550623,removed_high_na
cg07910499,removed_high_na
cg14834300,removed_high_na
cg12513140,removed_high_na
cg15419820,removed_high_na
cg09449232,removed_high_na
cg24908403,removed_high_na
cg07337914,removed_high_na
cg06249953,removed_high_na
cg16544220,removed_high_na
cg02403292,removed_high_na
cg21537049,removed_high_na
cg16790423,removed_high_na
cg12894110,removed_high_na
cg10465696,removed_high_na
cg17880889,removed_high_na
cg16732626,removed_high_na
cg14354398,removed_high_na
cg04176452,removed_high_na
cg27405697,removed_high_na
cg02853418,removed_high_na
cg03921896,removed_high_na
cg27075917,removed_high_na
cg09826544,removed_high_na
cg18784409,removed_high_na
cg07058526,removed_high_na
cg19157842,removed_high_na
cg15670475,removed_high_na
cg18021902,removed_high_na
cg18761118,removed_high_na
cg03995122,removed_high_na
cg17813879,removed_high_na
cg25340361,removed_high_na
